,code,station,07-10 on avg,07-10 off avg,10-17 on avg,10-17 off avg,17-22 on avg,17-22 off avg,X,Y,07-10 totavg,10-17 totavg,17-22 totavg,commute,Total,com,coms,many75,trans
19,1020,종로5가.광장시장,52.629893238434164,320.0320284697509,235.26893746822574,246.1799694966955,218.79430604982204,80.92099644128113,37.57090764,126.9993199,186.33096085409255,240.7244534824606,149.85765124555158,336.18861209964416,576.9130655821048,0.5827370398700021,0,0,1
20,1021,종로6가.동대문종합시장,68.79349046015713,125.1010101010101,362.72294372294374,189.26984126984127,342.1993265993266,95.0848484848485,37.57091778,127.0034688,96.94725028058362,275.9963924963925,218.64208754208755,315.58933782267115,591.5857303190637,0.5334634046234725,0,0,0
21,1022,종로6가.동대문종합시장,89.9337822671156,411.44781144781143,235.96777296777296,352.008177008177,191.09292929292928,99.53468013468013,37.57115181,127.0057094,250.6907968574635,293.98797498797495,145.3138047138047,396.0046015712682,689.9925765592432,0.5739258870667966,0,1,1
22,1023,동대문역.흥인지문,203.52313725490194,149.00941176470587,334.5515966386555,249.69042016806722,387.7251764705883,263.40799999999996,37.57228008,127.0134621,176.2662745098039,292.1210084033614,325.56658823529415,501.83286274509805,793.9538711484595,0.6320680344050638,0,1,1
23,1037,동대문(흥인지문),236.04124579124579,381.82575757575756,201.29978354978357,268.9184704184704,128.64696969696968,197.82777777777778,37.57216719,127.0124928,308.9335016835017,235.109126984127,163.23737373737373,472.1708754208754,707.2800024050024,0.6675869158117397,0,1,1
24,1041,동묘앞,78.53815261044177,55.81526104417671,230.51979345955252,119.62521514629948,230.47108433734937,111.70542168674697,37.573432,127.017533,67.17670682730923,175.072504302926,171.08825301204817,238.2649598393574,413.3374641422834,0.5764417225856384,0,0,0
25,1044,동묘앞,210.88268608414242,269.06715210355986,178.4722607489598,220.14701803051318,119.63980582524272,135.75728155339806,37.57430372,127.019639,239.97491909385116,199.3096393897365,127.69854368932039,367.67346278317154,566.983102172908,0.648473404893547,0,0,1
26,1101,경기상고,184.16363636363636,200.71515151515152,224.9714285714286,53.24415584415585,182.80727272727273,30.03272727272727,37.5875739,126.9694326,192.43939393939394,139.10779220779222,106.42,298.85939393939395,437.96718614718617,0.682378505495974,0,0,0
27,1102,신교동,397.7411003236246,168.86084142394824,292.96809986130376,117.06518723994452,309.94368932038833,76.25825242718447,37.58330295,126.970341,283.3009708737864,205.01664355062414,193.1009708737864,476.4019417475728,681.418585298197,0.6991325919575463,0,0,0
28,1103,경기상고,28.903030303030306,327.56969696969696,83.83636363636364,146.03376623376624,57.70545454545455,157.7309090909091,37.58717108,126.9696701,178.23636363636365,114.93506493506494,107.71818181818183,285.9545454545455,400.8896103896104,0.7132999659847418,0,0,0
29,1104,경복고교,142.625,359.5486111111111,210.2172619047619,90.5565476190476,149.02083333333334,52.07083333333333,37.58511248,126.9710437,251.08680555555554,150.38690476190476,100.54583333333333,351.6326388888889,502.01954365079365,0.7004361549985505,0,0,0
30,1105,청운중학교,9.319444444444445,175.44444444444446,40.88392857142857,27.97321428571429,17.804166666666667,13.820833333333333,37.58790085,126.9725944,92.38194444444446,34.42857142857143,15.8125,108.19444444444446,142.6230158730159,0.7586043793995715,1,0,1
31,1106,자하문고개.윤동주문학관,168.21527777777777,62.729166666666664,344.4910714285714,57.532738095238095,229.8708333333333,23.65416666666667,37.59219358,126.9671282,115.47222222222221,201.01190476190473,126.76249999999999,242.23472222222222,443.2466269841269,0.5465009939734903,0,0,0
32,1107,자하문고개.윤동주문학관,11.347222222222221,204.5,39.94047619047619,369.9821428571429,36.137499999999996,237.60416666666666,37.59225741,126.9671677,107.92361111111111,204.96130952380955,136.87083333333334,244.79444444444445,449.755753968254,0.5442830742788524,0,0,0
33,1108,청운중학교,4.798611111111112,111.15972222222223,93.66369047619048,103.4375,13.766666666666666,63.699999999999996,37.58812866,126.9724615,57.97916666666667,98.55059523809524,38.733333333333334,96.7125,195.26309523809525,0.4952932856158663,0,0,1
34,1109,경복고교,71.95138888888889,416.6805555555556,168.2827380952381,119.95833333333333,116.33333333333333,110.98333333333333,37.58504593,126.971148,244.31597222222223,144.12053571428572,113.65833333333333,357.9743055555556,502.0948412698413,0.7129615286430898,0,0,1
35,1110,통인시장종로구보건소,203.94822006472492,318.8673139158576,248.625520110957,318.621359223301,285.36699029126214,237.61165048543688,37.58033173,126.9711089,261.4077669902913,283.623439667129,261.4893203883495,522.8970873786408,806.5205270457698,0.6483369856610811,0,1,1
36,1111,통인시장종로구보건소,64.69444444444444,433.18402777777777,144.80803571428572,221.3080357142857,178.1833333333333,232.29791666666665,37.58048929,126.971244,248.93923611111111,183.05803571428572,205.24062499999997,454.1798611111111,637.2378968253968,0.7127320320617347,0,0,0
37,1112,효자동,64.02777777777779,523.4444444444445,113.54910714285715,141.29017857142858,128.48333333333332,167.57291666666666,37.58308184,126.9705348,293.73611111111114,127.41964285714286,148.028125,441.76423611111113,569.183878968254,0.776136240738031,1,0,1
38,1113,사직단.어린이도서관,131.249343832021,112.75328083989501,177.0427446569179,83.70303712035995,215.04724409448818,73.03149606299213,37.57511252,126.9680206,122.001312335958,130.37289088863892,144.03937007874015,266.04068241469815,396.4135733033371,0.6711190038165592,0,0,0
39,1114,사직동주민센터,405.21975308641976,377.3925925925926,407.6275132275132,243.05079365079368,646.0518518518519,215.45925925925926,37.57609006,126.9713179,391.3061728395062,325.33915343915345,430.7555555555556,822.0617283950618,1147.4008818342152,0.7164555487188821,0,1,0
40,1115,경복궁역,202.4647435897436,954.1314102564103,251.7706043956044,818.375,294.80961538461537,673.7019230769231,37.57688877,126.9722922,578.2980769230769,535.0728021978022,484.25576923076926,1062.5538461538463,1597.6266483516483,0.6650827007987983,0,1,0
41,1116,경복궁역,1092.388888888889,301.9895833333333,748.2991071428572,384.92261904761904,1016.5104166666666,368.28125,37.57764064,126.9721844,697.1892361111111,566.6108630952381,692.3958333333333,1389.5850694444443,1956.1959325396824,0.7103506588117579,0,1,0
42,1117,경복궁,63.0391156462585,374.8741496598639,100.77405247813411,175.24271137026238,177.89489795918368,89.32142857142857,37.57577149,126.9787905,218.9566326530612,138.00838192419826,133.60816326530613,352.56479591836734,490.5731778425656,0.7186793160377639,0,0,0
43,1118,KT광화문지사,511.0869565217391,193.28623188405797,423.3462732919255,124.0582298136646,576.5097826086957,89.57608695652173,37.5724045,126.9772023,352.18659420289856,273.7022515527951,333.0429347826087,685.2295289855073,958.9317805383023,0.7145758883920287,0,1,0
44,1120,광화문,147.97916666666666,648.625,327.8095238095238,337.7202380952381,839.5416666666666,179.15,37.57003982,126.9764107,398.3020833333333,332.76488095238096,509.3458333333333,907.6479166666666,1240.4127976190475,0.7317305322944766,1,1,1
45,1123,서울역사박물관.경교장.강북삼성병원,50.68766404199475,356.98950131233596,142.59955005624298,127.82002249718785,267.4188976377952,97.68661417322835,37.56993064,126.9713844,203.83858267716536,135.20978627671542,182.5527559055118,386.3913385826771,521.6011248593925,0.7407793430024452,1,0,1
46,1124,광화문.금호아시아나본관앞,22.354166666666668,617.5104166666666,84.57589285714286,167.28125,178.55,109.35,37.57020901,126.9731311,319.93229166666663,125.92857142857143,143.95,463.8822916666666,589.810863095238,0.7864932992795057,1,0,0
47,1125,광화문,44.208333333333336,40.5,193.20535714285714,59.232142857142854,609.5875,60.6875,37.57023908,126.9757675,42.35416666666667,126.21875,335.1375,377.4916666666667,503.7104166666667,0.749421997592863,1,0,0
48,1126,세종문화회관,120.05339805825243,539.1100323624596,172.57628294036058,366.4216366158114,314.71747572815536,371.8970873786408,37.57266095,126.9767122,329.58171521035604,269.498959778086,343.30728155339807,672.8889967637541,942.3879565418401,0.7140254627541807,0,1,0
49,1127,서울지방경찰청.경복궁역,187.9810606060606,497.0435606060606,182.25243506493507,302.39042207792204,251.38295454545457,290.9670454545454,37.57590104,126.9714955,342.5123106060606,242.32142857142856,271.175,613.6873106060607,856.0087391774892,0.7169171090422893,0,1,0
50,1128,사직단,112.24621212121211,390.43560606060606,88.06087662337663,206.28327922077924,85.15227272727272,190.25795454545457,37.57494659,126.9680705,251.3409090909091,147.17207792207793,137.70511363636365,389.04602272727277,536.2181006493507,0.725536907941274,0,0,0
51,1129,광화문광화문빌딩,41.005208333333336,449.33333333333337,73.3125,147.21428571428572,179.046875,73.809375,37.56969249,126.9768398,245.16927083333334,110.26339285714286,126.428125,371.59739583333334,481.86078869047617,0.7711716839280511,1,0,0
52,1130,덕성여중고,77.41041666666666,170.49166666666667,144.9142857142857,137.47767857142858,211.09875000000002,82.60249999999999,37.57573943,126.9819731,123.95104166666667,141.19598214285713,146.850625,270.8016666666667,411.9976488095238,0.657289349706616,0,0,1
53,1131,안국역.종로경찰서.인사동,115.91319444444444,345.7673611111111,263.54910714285717,219.40476190476193,432.5729166666667,169.29166666666666,37.57597118,126.9840963,230.84027777777777,241.47693452380955,300.9322916666667,531.7725694444445,773.249503968254,0.6877114912010038,0,1,1
54,1132,국민은행세검정지점,218.21164021164023,110.34391534391536,166.01360544217687,102.26530612244898,106.31746031746032,114.9047619047619,37.604688,126.960969,164.2777777777778,134.13945578231292,110.61111111111111,274.8888888888889,409.0283446712018,0.6720533979371499,0,0,0
55,1133,세검정초등학교,396.45833333333337,152.58630952380955,277.9426020408163,128.27168367346937,183.08928571428572,116.47142857142856,37.60248796,126.9612836,274.52232142857144,203.10714285714283,149.78035714285716,424.3026785714286,627.4098214285714,0.6762767557659825,0,0,0
56,1134,세검정.상명대,74.0625,146.38194444444443,171.53869047619048,93.93452380952381,235.8125,51.71666666666667,37.60066502,126.9587715,110.22222222222221,132.73660714285714,143.76458333333335,253.98680555555558,386.72341269841274,0.656766043160743,0,0,0
57,1135,상명대입구.석파랑,182.156462585034,62.38775510204081,70.62973760932945,52.667638483965014,64.87346938775511,40.64489795918367,37.599605,126.958688,122.27210884353741,61.64868804664724,52.759183673469394,175.03129251700682,236.67998056365406,0.7395272388487159,1,0,1
58,1136,하림각,233.03361344537817,70.92156862745098,147.24609843937574,61.816326530612244,95.2201680672269,46.62857142857143,37.598269,126.9618276,151.97759103641457,104.531212484994,70.92436974789916,222.90196078431373,327.43317326930776,0.6807555830666582,0,0,0
59,1137,자하문터널입구.석파정,207.15032679738562,58.77450980392157,167.82913165266106,73.52100840336134,115.50980392156863,48.95294117647059,37.59558027,126.9637112,132.96241830065358,120.67507002801119,82.23137254901961,215.19379084967318,335.86886087768437,0.6407077759079362,0,0,0
60,1138,부암동주민센터.무계원,228.95138888888889,121.05555555555556,310.57142857142856,178.81845238095238,251.9416666666667,100.82083333333333,37.592874,126.964027,175.00347222222223,244.69494047619048,176.38125000000002,351.38472222222225,596.0796626984127,0.5894928886376146,0,0,0
61,1139,부암동주민센터.무계원,60.74305555555555,164.76388888888889,122.2440476190476,270.2172619047619,135.33333333333334,254.08333333333334,37.59275754,126.965131,112.75347222222221,196.23065476190476,194.70833333333334,307.46180555555554,503.6924603174603,0.6104157393219124,0,0,0
62,1140,자하문터널입구.석파정,47.95145631067961,81.46278317152102,79.51595006934812,159.78363384188629,81.79223300970874,206.68349514563107,37.59559179,126.9638097,64.70711974110031,119.6497919556172,144.2378640776699,208.94498381877023,328.5947757743874,0.6358743328355028,0,0,0
63,1141,하림각,64.06930693069307,81.52475247524752,91.78217821782178,116.68316831683168,105.32673267326733,203.48316831683167,37.59814363,126.9622117,72.79702970297029,104.23267326732673,154.4049504950495,227.20198019801978,331.4346534653465,0.685510636327517,0,0,1
64,1142,상명대입구.세검정교회,41.026041666666664,77.97916666666667,67.36383928571429,120.01785714285714,89.94375,191.85625,37.59955974,126.9592186,59.50260416666667,93.69084821428572,140.89999999999998,200.40260416666666,294.0934523809524,0.6814249094776725,0,0,0
65,1143,세검정.상명대,46.407407407407405,150.32275132275134,116.02721088435374,125.60317460317461,148.38095238095238,152.54920634920634,37.60061499,126.958889,98.36507936507937,120.81519274376417,150.46507936507936,248.83015873015873,369.6453514739229,0.6731591719954654,0,0,1
66,1144,세검정초등학교,187.89285714285714,167.625,192.2997448979592,211.45535714285714,233.22321428571428,357.2767857142857,37.60229124,126.9613311,177.75892857142856,201.87755102040816,295.25,473.00892857142856,674.8864795918367,0.7008718397462914,0,0,1
67,1146,국민은행세검정지점,161.109375,122.20833333333333,120.28348214285714,198.25,121.865625,278.23125,37.60470411,126.9611311,141.65885416666666,159.26674107142856,200.04843749999998,341.7072916666666,500.97403273809516,0.6820858354654645,0,0,0
68,1148,승가사입구,18.673758865248224,2.3049645390070923,62.44984802431611,2.5319148936170213,27.217021276595744,1.8127659574468085,37.61158733,126.9563453,10.489361702127658,32.49088145896657,14.514893617021276,25.004255319148932,57.4951367781155,0.43489339656056536,0,0,0
69,1149,구기동현대빌라,106.9375,7.715277777777778,171.38988095238096,11.053571428571429,96.21666666666665,10.0625,37.61003593,126.9564726,57.326388888888886,91.22172619047619,53.13958333333333,110.4659722222222,201.6876984126984,0.5477080312364118,0,0,0
70,1150,구기터널.삼성출판박물관,212.0902777777778,83.59722222222221,357.5922619047619,99.29464285714285,269.3041666666667,80.53750000000001,37.60854039,126.956184,147.84375,228.44345238095238,174.92083333333335,322.76458333333335,551.2080357142858,0.5855585594195433,0,0,0
71,1151,구기터널.삼성출판박물관,173.36458333333334,310.4791666666667,258.1205357142857,234.39285714285714,188.30625,279.89375,37.6083598,126.9564398,241.921875,246.25669642857144,234.10000000000002,476.021875,722.2785714285715,0.6590557907020441,0,1,1
72,1152,구기동,395.52674897119346,103.77366255144032,336.60141093474425,114.663139329806,280.6395061728395,147.85925925925926,37.60704451,126.9585968,249.6502057613169,225.63227513227514,214.24938271604938,463.89958847736625,689.5318636096414,0.672774693904486,0,1,0
73,1153,구기동,173.77916666666667,110.8,161.54464285714286,183.58928571428572,154.6775,245.2225,37.60695423,126.9590556,142.28958333333333,172.56696428571428,199.95,342.2395833333333,514.8065476190476,0.6647926000867177,0,0,1
74,1154,승가사입구,8.574468085106384,117.36879432624113,4.948328267477203,51.73252279635258,2.497872340425532,34.2,37.61143992,126.9564593,62.97163120567376,28.340425531914892,18.348936170212767,81.32056737588653,109.66099290780141,0.7415632962967754,1,0,0
75,1155,갑을씨티텔앞,167.9,84.77916666666667,81.82857142857144,55.75,66.14,64.45750000000001,37.60432366,126.9635571,126.33958333333334,68.78928571428571,65.29875000000001,191.63833333333335,260.42761904761903,0.7358602518202664,1,0,1
76,1156,평창파출소,441.2541666666667,132.375,406.1,84.6125,346.85,95.7875,37.6052849,126.9660716,286.81458333333336,245.35625000000002,221.31875000000002,508.1333333333334,753.4895833333334,0.6743734015345269,0,1,0
77,1157,평창동주민센터,265.72549019607845,134.59803921568627,297.2128851540616,77.39075630252101,240.67254901960783,71.70980392156862,37.60660852,126.9695658,200.16176470588238,187.30182072829132,156.19117647058823,356.3529411764706,543.6547619047619,0.6554765379557127,0,0,0
78,1158,일성아파트,174.56944444444446,73.33680555555556,130.44196428571428,40.848214285714285,77.78333333333333,40.68125,37.60880117,126.9729382,123.953125,85.64508928571428,59.23229166666667,183.18541666666667,268.8305059523809,0.6814160320745558,0,0,0
79,1159,롯데아파트,231.76736111111111,130.91666666666666,211.95982142857144,60.46130952380952,173.36249999999998,66.425,37.61039233,126.9764904,181.34201388888889,136.21056547619048,119.89374999999998,301.23576388888887,437.44632936507935,0.6886233662678346,0,0,0
80,1160,롯데아파트,62.6125,145.84166666666667,72.14107142857144,144.41071428571428,87.965,202.0125,37.61009411,126.9760875,104.22708333333333,108.27589285714285,144.98874999999998,249.2158333333333,357.49172619047613,0.6971233599978421,0,0,0
81,1161,벽산평창힐스아파트,40.71666666666667,107.80416666666667,36.878571428571426,112.42678571428571,41.7825,174.12,37.60827711,126.9727677,74.26041666666667,74.65267857142857,107.95125,182.21166666666667,256.8643452380952,0.7093692450689069,0,0,0
82,1162,예능교회,40.05416666666667,139.77083333333331,78.68214285714285,126.15178571428571,84.85499999999999,169.49,37.60662695,126.9700287,89.9125,102.41696428571427,127.1725,217.08499999999998,319.5019642857143,0.6794480919243174,0,0,0
83,1163,서울예술고등학교.평창동주민센터,69.92083333333333,309.68333333333334,88.2982142857143,263.62857142857143,109.61749999999999,323.52,37.60587045,126.9675555,189.80208333333334,175.96339285714288,216.56875,406.37083333333334,582.3342261904762,0.6978309277676101,0,0,0
84,1164,화정박물관,48.14509803921569,222.79607843137256,55.54957983193277,212.52941176470588,59.71764705882353,340.30823529411765,37.60459289,126.964752,135.47058823529412,134.03949579831934,200.01294117647058,335.4835294117647,469.52302521008403,0.7145198667555346,0,0,0
85,1165,강북삼성병원,49.8125,369.0625,96.125,145.36607142857142,95.6625,88.175,37.5680684,126.9687255,209.4375,120.74553571428571,91.91874999999999,301.35625,422.1017857142857,0.7139421348100703,0,0,0
86,1167,독립문역.서대문형무소역사관,90.26041666666667,195.78125,156.61607142857142,334.08482142857144,232.4375,498.18125,37.57315143,126.9593699,143.02083333333334,245.35044642857144,365.309375,508.3302083333333,753.6806547619047,0.6744636539648479,0,1,0
87,1168,서대문.서울시교육청,137.58005249343833,116.71916010498688,117.95163104611923,115.43419572553431,160.5732283464567,156.0047244094488,37.5681995,126.964432,127.1496062992126,116.69291338582677,158.28897637795274,285.43858267716536,402.13149606299214,0.7098140421024188,0,0,1
88,1169,서대문역사거리.적십자병원,298.3363095238095,209.08928571428572,363.8073979591837,173.8112244897959,334.5892857142857,224.93928571428572,37.56778008,126.968441,253.71279761904762,268.80931122448976,279.76428571428573,533.4770833333333,802.2863945578231,0.6649459431844872,0,1,0
89,1171,독립문,318.0816326530612,78.63265306122449,241.66763848396502,95.466472303207,199.5591836734694,109.97551020408163,37.57111989,126.9614825,198.35714285714283,168.567055393586,154.76734693877552,353.12448979591835,521.6915451895044,0.6768836739871755,0,0,0
90,1172,창덕궁.서울돈화문국악당,151.47916666666669,678.5229166666667,187.85625,277.19642857142856,282.675,214.16500000000002,37.57742132,126.9886004,415.00104166666665,232.52633928571427,248.42000000000002,663.4210416666667,895.947380952381,0.7404687549412314,1,1,1
91,1173,무교동,98.66666666666667,613.0625,262.94642857142856,244.46428571428572,717.875,123.45,37.56914276,126.9802557,355.8645833333333,253.70535714285714,420.6625,776.5270833333334,1030.2324404761905,0.753739692932218,1,1,1
92,1174,청계1가.광교,18.604166666666664,66.27083333333333,36.99107142857143,39.982142857142854,90.075,35.8125,37.56860788,126.9849079,42.4375,38.48660714285714,62.94375,105.38125,143.86785714285713,0.7324864086587394,1,0,1
93,1175,청계2가.수표교,15.0625,88.875,27.705357142857142,51.026785714285715,38.1,43.225,37.568322,126.990686,51.96875,39.36607142857143,40.6625,92.63125,131.9973214285714,0.7017661343236132,0,0,0
94,1176,청계4가.세운교,7.25,74.72916666666667,27.25,58.55357142857143,19.65,20.65,37.56885763,126.9964925,40.989583333333336,42.901785714285715,20.15,61.139583333333334,104.04136904761904,0.5876468552172757,0,0,0
95,1177,청계5가.광장시장,35.5,156.6875,120.13392857142857,194.42857142857144,98.875,53.8875,37.56937812,126.9998215,96.09375,157.28125,76.38125,172.475,329.75625,0.5230378499270294,0,0,0
96,1198,원남동,266.2594696969697,695.0530303030303,212.42857142857144,220.25,348.0034090909091,100.93863636363636,37.57453251,126.9973383,480.65625,216.33928571428572,224.47102272727273,705.1272727272727,921.4665584415584,0.7652228572676885,1,1,1
97,1199,창덕궁.우리소리박물관,145.265503875969,279.4515503875969,228.50083056478405,130.89036544850498,381.2406976744186,69.27441860465116,37.57729098,126.987876,212.35852713178295,179.6955980066445,225.25755813953486,437.61608527131784,617.3116832779624,0.7089062091738649,0,0,0
98,1200,안국역.종로경찰서.인사동,378.8157453936348,205.7889447236181,271.2447954055994,200.78391959798995,376.51155778894474,121.56080402010049,37.57586565,126.9841842,292.30234505862643,236.01435750179468,249.0361809045226,541.3385259631491,777.3528834649437,0.6963871074230882,0,1,1
99,1201,조계사,178.42261904761904,307.1220238095238,293.734693877551,204.375,476.6821428571429,103.95535714285714,37.57236082,126.98307,242.77232142857142,249.0548469387755,290.31875,533.0910714285715,782.145918367347,0.6815749579584164,0,1,1
100,1202,조계사,128.06597222222223,738.78125,293.6904761904762,358.1517857142857,417.3208333333334,231.20000000000002,37.57248806,126.9828945,433.4236111111111,325.92113095238096,324.2604166666667,757.6840277777778,1083.6051587301588,0.6992251944109262,0,1,1
101,1203,안국동,30.26388888888889,523.2152777777777,136.99404761904762,329.8422619047619,210.72916666666666,155.85,37.57461265,126.9827837,276.7395833333333,233.41815476190476,183.28958333333333,460.02916666666664,693.4473214285714,0.6633945397884877,0,1,0
102,1204,종로5가.효제동.김상옥의거터,22.35477582846004,136.03703703703704,46.150375939849624,78.04344193817879,94.85730994152047,89.15438596491228,37.57446367,127.0021112,79.19590643274854,62.096908939014206,92.00584795321637,171.20175438596493,233.29866332497915,0.7338308413172742,1,0,0
103,1205,종로5가.효제초등학교,52.95761078998073,191.19845857418113,174.01899256812553,106.05780346820809,362.04739884393064,101.82080924855491,37.57288183,127.002028,122.07803468208093,140.03839801816682,231.93410404624277,354.0121387283237,494.0505367464905,0.7165504587033291,0,0,0
104,1209,창덕궁.돈화문국악당,10.048543689320388,67.25566343042071,28.675450762829403,31.805825242718445,54.19029126213593,18.137864077669903,37.57747763,126.9910612,38.65210355987055,30.240638002773924,36.164077669902916,74.81618122977346,105.05681923254738,0.7121496898184678,0,0,1
105,1212,종로5가,90.54861111111113,201.8125,354.5297619047619,269.92857142857144,453.39166666666665,200.28333333333333,37.57055607,127.0020675,146.18055555555557,312.2291666666667,326.8375,473.0180555555555,785.2472222222223,0.602381061873649,0,1,1
106,1213,청계6가.동대문시장,53.833333333333336,166.29166666666666,69.25,124.0625,57.2625,39.9125,37.569752,127.0028494,110.0625,96.65625,48.587500000000006,158.65,255.30625,0.6214105608460427,0,0,0
107,1214,동대문,58.45238095238095,138.75714285714287,126.63877551020408,128.89591836734695,149.28285714285713,75.95857142857143,37.57178536,127.0085129,98.60476190476192,127.76734693877552,112.62071428571429,211.2254761904762,338.99282312925175,0.6230971919719368,0,0,1
108,1215,충신동,94.15286624203821,120.03821656050955,59.71337579617835,79.96087352138308,71.12611464968153,52.23566878980892,37.574106,127.006331,107.09554140127389,69.83712465878071,61.68089171974522,168.77643312101912,238.61355777979983,0.7073212213564637,0,0,1
109,1217,충신동,45.916666666666664,107.28472222222223,54.351190476190474,69.51785714285714,40.65416666666667,102.69791666666667,37.57440236,127.0062426,76.60069444444444,61.93452380952381,71.67604166666666,148.27673611111112,210.21125992063492,0.7053700937194938,0,0,1
110,1218,현대그룹빌딩,54.05844155844156,377.4134199134199,79.03153988868274,104.74211502782931,159.4077922077922,83.9090909090909,37.5759191,127.0005179,215.7359307359307,91.88682745825602,121.65844155844155,337.39437229437226,429.28119975262825,0.7859518946760179,1,0,1
